"ano","subarea","total"
2008,"Metalurgia de Transformação","1672358"
2008,"Metalurgia Extrativa","5068459"
2008,"Metalurgia Física","18948853"
2008,"Meteorologia","110879088"
2008,"Meteorologia Aplicada","7494319"
2008,"Meteorologia Dinâmica","898151"
2008,"Meteorologia Física","1880680"
2008,"Meteorologia Sinótica","72444"
2008,"Metodologia de Projeto do Produto","2952828"
2008,"Metodologia e Técnicas da Computação","129496653"
2008,"Metodologia, Instrumentação e Equipamento em Psicologia","13212"
2008,"Métodos de Concentração e Enriquecimento de Minérios","10126476"
2008,"Métodos de Síntese e Otimização Aplicados ao Projeto Mecânico","277941"
2008,"Métodos e Modelos Matemáticos, Econométricos e Estatísticos","5362488"
2008,"Métodos e Técnicas de Demografia Histórica","20000"
2008,"Métodos e Técnicas de Ensino","15752727"
2008,"Métodos e Técnicas do Planejamento Urbano e Regional","741231"
2008,"Métodos Experimentais e Instrumentação para Partículas Elementares e Física Nuclear","779855"
2008,"Métodos Matemáticos da Física","3190221"
2008,"Métodos Óticos de Análise","2822018"
2008,"Métodos Quantitativos em Economia","11006245"
2008,"Métodos Quantitativos. Bibliometria","19764"
2008,"Metrologia, Técnicas Gerais de Laboratório, Sistema de Instrumentação","30060257"
2008,"Micologia","80283941"
2008,"Microbiologia","18489965"
2008,"Microbiologia Agrícola","27484927"
2008,"Microbiologia Aplicada","99147469"
2008,"Microbiologia Aplicada e Engenharia Sanitária","11361018"
2008,"Microbiologia de Alimentos","65129711"
2008,"Microbiologia e Bioquímica do Solo","99041907"
2008,"Microbiologia Industrial e de Fermentação","35927541"
2008,"Microbiologia Médica","190694607"
2008,"Microeletrônica","91164197"
2008,"Micrometeorologia","13403084"
2008,"Migração","699638"
2008,"Mineralogia","1283263"
2008,"Modelagem de Fenômenos Biológicos","9120448"
2008,"Modelagem de Sistemas Biológicos","5349792"
2008,"Modelos Analíticos e de Simulação","10023288"
2008,"Morfologia","931519"
2008,"Morfologia dos Grupos Recentes","28368576"
2008,"Morfologia Externa","53006"
2008,"Morfologia Vegetal","5282164"
2008,"Mortalidade","11712"
2008,"Movimento da Água do Mar","3540357"
2008,"Mudança Tecnológica","1550829"
2008,"Multidisciplinar","385661013"
2008,"Museologia","6224543"
2008,"Música","18907792"
2008,"Mutagenese","10094003"
2008,"Não-Metais e Seus Compostos","226610"
2008,"Natalidade, Mortalidade, Migração","37000"
2008,"Nebulosa","1952"
2008,"Nefrologia","29993842"
2008,"Negócios Internacionais","1887953"
2008,"Neurocirurgia","5014347"
2008,"Neurofisiologia","42117570"
2008,"Neurologia","26060021"
2008,"Neurologia, Eletrofisiologia e Comportamento","509335"
2008,"Neuropsicofarmacologia","226983964"
2008,"Normatização e Certificação de Qualidade de Aeronaves e Componentes","528545"
2008,"Núcleo do Reator","3027000"
2008,"Nupcialidade e Família","338107"
2008,"Nutrição","4290653"
2008,"Nutrição e Alimentação Animal","56316361"
2008,"Nutrição e Crescimento Vegetal","66904"
2008,"Nutrição Florestal","362108"
2008,"Obras de Terra e Enrocamento","1759308"
2008,"Obstetrícia Animal","26592"
2008,"Oceanografia","24470"
2008,"Oceanografia Biológica","111541331"
2008,"Oceanografia Física","22043354"
2008,"Oceanografia Geológica","131944155"
2008,"Oceanografia Química","16343255"
2008,"Odontologia","7133671"
2008,"Odontologia Social e Preventiva","22194100"
2008,"Odontopediatria","25572807"
2008,"Oftalmologia","3500141"
2008,"Óleos","1549201"
2008,"Operação de Sistemas de Transporte","78584"
2008,"Operações Características de Processos Bioquímicos","1117326"
2008,"Operações de Separação e Mistura","18094834"
2008,"Operações de Transportes","5267854"
2008,"Operações Industriais e Equipamentos para Engenharia Química","20620462"
2008,"Ordenamento Florestal","7627990"
2008,"Organização Industrial e  Estudos Industriais","13453077"
2008,"Organizações Internacionais","30648"
2008,"Organizações Públicas","8272"
2008,"Orientação e Aconselhamento","39658"
2008,"Origem das Massas de Água","3264"
2008,"Ortodontia","4443926"
2008,"Ortopedia","4157753"
2008,"Ostreicultura","1864240"
2008,"Ótica","39670505"
2008,"Outra","74613646"
2008,"Outras Literaturas Vernáculas","4756335"
2008,"Outras Sociologias Específicas","50956489"
2008,"Paisagismo","11772072"
2008,"Paleobotânica","360782"
2008,"Paleontologia Estratigráfica","20235379"
2008,"Paleozoologia","17671877"
2008,"Palinologia","9963192"
2008,"Papéis e Estruturas Sociais; Indivíduo","2207460"
2008,"Papel e Celulose","340207"
2008,"Parasitologia","456252"
2008,"Parasitologia Agrícola","941943"
2008,"Parasitologia Aplicada a Engenharia Sanitária","40000"
2008,"Pastagem e Forragicultura","21289893"
2008,"Patologia Animal","23301369"
2008,"Patologia Aviária","2466271"
2008,"Patologia Clínica Animal","7314113"
2008,"Pavimentos","970145"
2008,"Pediatria","1242863"
2008,"Pedologia","6767268"
2008,"Periodontia","15041771"
2008,"Pesquisa Mineral","1449359"
2008,"Pesquisa Operacional","10741015"
2008,"Petróleo e Petroquímica","31314221"
2008,"Petrologia","4020230"
2008,"Pirometalurgia","9258765"
2008,"Piscicultura","92696820"
2008,"Planejamento Ambiental e Comportamento Humano","15522"
2008,"Planejamento de Instalações Industriais","194404"
2008,"Planejamento de Transportes","27076653"
2008,"Planejamento e Avaliação Educacional","1506082"
2008,"Planejamento e Organização do Sistema de Transporte","10825837"
2008,"Planejamento e Projeto do Equipamento","11712"
2008,"Planejamento e Projeto do Espaço Urbano","1181336"
2008,"Planejamento e Projetos da Edificação","775525"
2008,"Planejamento Educacional","19212"
2008,"Planejamento em Ciência e Tecnologia","8181874"
2008,"Planejamento Energético","4090489"
2008,"Planejamento Integrado dos Recursos Hídricos","80900143"
2008,"Planejamento Urbano e Regional","593518"
2008,"Planejamento, Projeto e Controle de Sistemas de Produção","11141807"
2008,"Pneumologia","6199655"
2008,"Polímeros","29520178"
2008,"Polímeros e Colóides","22634584"
2008,"Polímeros, Aplicações","98521796"
2008,"Política e Planejamento Governamentais","1196842"
2008,"Política Educacional","4794517"
2008,"Política Externa do Brasil","705770"
2008,"Política Fiscal do Brasil","29900"
2008,"Política Internacional","117132570"
2008,"Política Populacional","8000"
2008,"Política Pública e População","6700705"
2008,"Política Urbana","4671699"
2008,"Políticas de Redistribuição de População","29384"
2008,"Políticas Públicas","4731358"
2008,"Portos e Vias Navegáveis; Projeto e Construção","82493"
2008,"Pré-Processamento de Produtos Agrícolas","30330019"
2008,"Princípios Variacionais e Métodos Numéricos","3738638"
2008,"Probabilidade","626592"
2008,"Probabilidade e Estatística","65180"
2008,"Probabilidade e Estatística Aplicadas","17907751"
2008,"Problemas Tecnológicos da Fusão Controlada","11712"
2008,"Processamento de Sinais Biológicos","13717237"
2008,"Processamento Gráfico (Graphics)","37337912"
2008,"Processamento Mecânico da Madeira","2308560"
2008,"Processos Bioquímicos","65692759"
2008,"Processos Cognitivos e Atencionais","22896"
2008,"Processos Construtivos","3924787"
2008,"Processos da Comunicação","468714"
2008,"Processos de Aprendizagem, Memória e Motivação","9722161"
2008,"Processos de Colisão e Interações de Átomos e Moléculas","8617127"
2008,"Processos de Disseminação da Informação","166877"
2008,"Processos de Fabricação","16149431"
2008,"Processos de Fabricação, Seleção Econômica","17190637"
2008,"Processos de Trabalho","4068314"
2008,"Processos Estocásticos e Teoria das Filas","43424"
2008,"Processos Estocásticos Especiais","1254645"
2008,"Processos Grupais e de Comunicação","5831411"
2008,"Processos Industriais de Engenharia Química","80541978"
2008,"Processos Inorgânicos","3223435"
2008,"Processos Markovianos","51874"
2008,"Processos Orgânicos","10090375"
2008,"Processos Perceptuais e Cognitivos; Desenvolvimento","2604650"
2008,"Processos Perceptuais e Motores","94859"
2008,"Processos Psico-Fisiológicos","113587"
2008,"Processos Simplificados de Tratamento de Águas","1865233"
2008,"Produção Animal","144655015"
2008,"Produção de Mudas","15641980"
2008,"Produção de Radioisótopos","228136"
2008,"Produção e Beneficiamento de Sementes","13705335"
2008,"Produtos Naturais","151534"
2008,"Programação de Condições de Ensino","7600"
2008,"Programação Linear, Não-Linear, Mista e Dinâmica","5173522"
2008,"Programação Visual","12345597"
2008,"Programas de Atendimento Comunitário","5056397"
2008,"Projeções","23424"
2008,"Projeto de Arquitetura e Urbanismo","3240215"
2008,"Projeto de Estruturas Aeroespaciais","1193970"
2008,"Projeto de Navios e de Sistemas Oceânicos","1020660"
2008,"Projetos de Embarcações Não-Convencionais","8098815"
2008,"Projetos de Máquinas","10215740"
2008,"Projetos de Navios","24298"
2008,"Prop. Óticas e Espectrosc. da Mat. Condens; Outras Inter. da Mat. com Rad. e Part.","265982316"
2008,"Propriedades de Núcleos Específicos","47530"
2008,"Propriedades de Partículas Específicas e Ressonâncias","10672086"
2008,"Propriedades de Transportes de Matéria Condensada (Não Eletrônica)","1098748"
2008,"Propriedades Físicas dos Metais e Ligas","7104573"
2008,"Propriedades Fisico-Mecânicas da Madeira","230218"
2008,"Propriedades Mecânicas dos Metais e Ligas","11389217"
2008,"Propriedades Mecânicas e Acústicas da Matéria Condensada","6235836"
2008,"Propriedades Químicas da Água do Mar","24298"
2008,"Propriedades Térmicas da Matéria Condensada","2289742"
2008,"Propulsão Aeroespacial","35748"
2008,"Propulsão de Foguetes","6532459"
2008,"Prospecção Mineral","3285039"
2008,"Proteção Florestal","3589640"
2008,"Proteínas","103291833"
2008,"Protozoologia de Parasitos","51293302"
2008,"Protozoologia Parasitária Animal","5905218"
2008,"Protozoologia Parasitária Humana","57566977"
2008,"Psicobiologia","7888701"
2008,"Psicolingüística","15020962"
2008,"Psicologia","4555624"
2008,"Psicologia Cognitiva","10240874"
2008,"Psicologia Comparativa","845616"
2008,"Psicologia do Desenvolvimento Humano","26505281"
2008,"Psicologia do Ensino e da Aprendizagem","3132269"
2008,"Psicologia do Trabalho e Organizacional","2284367"
2008,"Psicologia Educacional","1725251"
2008,"Psicologia Experimental","21449251"
2008,"Psicologia Fisiológica","495088"
2008,"Psicologia Social","26808898"
2008,"Psiquiatria","355252142"
2008,"Qualidade do Ar, das Águas e do Solo","26730156"
2008,"Química","24199177"
2008,"Química Analítica","137906391"
2008,"Química Bio-Inorgânica","37382451"
2008,"Química da Atmosfera","1299923"
2008,"Química da Madeira","1772716"
2008,"Química de Interfaces","28945437"
2008,"Química de Macromoléculas","239200600"
2008,"Química do Estado Condensado","7647261"
2008,"Química do Solo","43113718"
2008,"Química dos Produtos Naturais","152021363"
2008,"Química Industrial","57220"
2008,"Química Inorgânica","96990632"
2008,"Química Nuclear e Radioquímica","1444743"
2008,"Química Orgânica","77570080"
2008,"Química Sanitária","11108"
2008,"Química Teórica","157194658"
2008,"Química, Física, Fisico-Química e Bioquímica dos Alim. e das Mat-Primas Alimentares","43093671"
2008,"Rádio e Televisão","4495565"
2008,"Radioastronomia","5659325"
2008,"Radiodifusão","469392"
2008,"Radiologia de Animais","96377"
2008,"Radiologia e Fotobiologia","4624205"
2008,"Radiologia Médica","12721980"
2008,"Radiologia Odontológica","198864"
2008,"Reações Específicas e Fenomiologia de Partículas","6994312"
2008,"Reações Nucleares e Espalhamento (Reações Específicas)","1736651"
2008,"Reações Nucleares e Espalhamento Geral","5098869"
2008,"Reatores Químicos","27792960"
2008,"Recobrimentos","14359631"
2008,"Recuperação de Areas Degradadas","11574495"
2008,"Recursos Florestais e Engenharia Florestal","626046"
2008,"Recursos Hídricos","172029190"
2008,"Recursos Pesqueiros de Águas Interiores","30294786"
2008,"Recursos Pesqueiros e Engenharia de Pesca","1880"
2008,"Recursos Pesqueiros Marinhos","2454808"
2008,"Regionalização","3278223"
2008,"Regressão e Correlação","1599718"
2008,"Rejeitos de Combustível Nuclear","3452"
2008,"Relações Água-Madeira e Secagem","11712"
2008,"Relações do Comércio; Política Comercial; Integração Econômica","42716"
2008,"Relações Internacionais","205712"
2008,"Relações Internacionais, Bilaterais e Multilaterais","5150284"
2008,"Relações Interpessoais","2618216"
2008,"Relações Públicas e Propaganda","1016720"
2008,"Relatividade e Gravitação","11233177"
2008,"Representação da Informação","2009046"
2008,"Reprocessamento de Combustível Nuclear","243457"
2008,"Reprodução Animal","71793056"
2008,"Reprodução Vegetal","8643029"
2008,"Resíduos Radioativos","110928"
2008,"Residuos Sólidos, Domésticos e Industriais","16010760"
2008,"Resinas de Madeiras","14712"
2008,"Resistência Hidrodinâmica","39132"
2008,"Ressonância Mag. e Relax. na Mat. Condens; Efeitos Mosbauer; Corr. Ang. Pertubada","3024608"
2008,"Reumatologia","6801681"
2008,"Robótica, Mecatrônica e Automação","24900"
2008,"Robotização","2436622"
2008,"Rodovias; Projeto e Construção","3898687"
2008,"Roteiro e Direção Cinematográficos","1500"
2008,"Saneamento Ambiental","43166703"
2008,"Saneamento Aplicado a Saúde do Homem","3477937"
2008,"Saneamento Básico","14157023"
2008,"Saneamento Rural","2231170"
2008,"Satélites e Outros Dispositivos Aeroespaciais","6873767"
2008,"Saúde Animal (Programas Sanitários)","15257472"
2008,"Saúde Coletiva","21988969"
2008,"Saúde Materno-Infantil","81975616"
2008,"Saúde Pública","364736293"
2008,"Sedimentologia","12710502"
2008,"Sedimentologia Marinha","1429110"
2008,"Segurança, Localização e Licenciamento de Reatores","204308"
2008,"Sementes Florestais","5013804"
2008,"Sensoriamento Remoto","6950314"
2008,"Sensoriamento Remoto da Atmosfera","1482468"
2008,"Separação","9433827"
2008,"Séries Temporais","719360"
2008,"Serviço Social","3221442"
2008,"Serviço Social Aplicado","12658699"
2008,"Serviço Social da Educação","2511550"
2008,"Serviço Social da Habitação","1509807"
2008,"Serviço Social da Saúde","7226909"
2008,"Serviço Social do Menor","1691192"
2008,"Serviço Social do Trabalho","6977753"
2008,"Serviços Comunitários","34070"
2008,"Serviços Urbanos e Regionais","2131010"
2008,"Silvicultura","5689917"
2008,"Síntese Orgânica","69028591"
2008,"Sismologia","261143"
2008,"Sistema Planetário","282303"
2008,"Sistemas Aeroespaciais","27733509"
2008,"Sistemas de Computação","132941996"
2008,"Sistemas de Informação","65215035"
2008,"Sistemas de Telecomunicações","49580110"
2008,"Sistemas Dinâmicos","23312487"
2008,"Sistemas Elétricos de Potência","21777841"
2008,"Sistemas Eletrônicos de Medida e de Controle","51596377"
2008,"Sistemas Governamentais Comparados","534456"
2008,"Sociolingüística e Dialetologia","7022874"
2008,"Sociologia","2845896"
2008,"Sociologia da Educação","1028780"
2008,"Sociologia da Saúde","3656969"
2008,"Sociologia do Conhecimento","2579400"
2008,"Sociologia do Desenvolvimento","6535503"
2008,"Sociologia Jurídica","3725065"
2008,"Sociologia Rural","15193626"
2008,"Sociologia Urbana","11558811"
2008,"Software Básico","27901618"
2008,"Soldagem","9643444"
2008,"Solos Florestais","1076112"
2008,"Supercondutividade","15382792"
2008,"Superfícies e Interfaces; Películas e Filamentos","41896171"
2008,"Suprimentos","1137487"
2008,"Taxonomia de Criptógamos","128800312"
2008,"Taxonomia de Fanerógamos","40488378"
2008,"Taxonomia dos Grupos Recentes","156780902"
2008,"Taxonomia Vegetal","40009911"
2008,"Teatro","8006592"
2008,"Tecelagem","1153779"
2008,"Técnica Cirúrgica Animal","3904"
2008,"Técnica de Previsão Urbana e Regional","294086"
2008,"Técnicas Avançadas de Tratamento de Águas","8843507"
2008,"Técnicas Convencionais de Tratamento de Águas","3163507"
2008,"Técnicas de Abastecimento da Água","1004915"
2008,"Técnicas de Análise e Avaliação Urbana e Regional","2475693"
2008,"Técnicas de Planejamento e Projeto Urbanos e Regionais","3682404"
